source_dataset,source_record_id,bindingdb_reactant_set_id,bindingdb_monomer_id,target_name,target_organism,uniprot_primary_id,smiles_raw,smiles_canonical,ic50_nm,pIC50,publication_date,bindingdb_date,year,curation_source,article_doi,pmid,chembl_id
bindingdb_articles,4103,4103,3079,Epidermal growth factor receptor,Homo sapiens,P00533,"Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1 |(-8.15,-6.59,;-8.15,-5.05,;-9.48,-4.28,;-9.48,-2.74,;-8.15,-1.97,;-8.15,-.43,;-6.82,.34,;-6.82,1.88,;-5.48,2.65,;-4.15,1.88,;-2.82,2.65,;-1.48,1.88,;-.15,2.65,;-.15,4.19,;-1.48,4.96,;1.18,4.96,;2.52,4.19,;2.52,2.65,;1.18,1.88,;1.18,.34,;-1.48,.34,;-.15,-.43,;-2.82,-.43,;-2.82,-1.97,;-4.15,.34,;-5.48,-.43,;-6.82,-2.74,;-6.82,-4.28,)|",Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,480.0,6.318758762624412,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,
bindingdb_articles,4119,4119,3080,Epidermal growth factor receptor,Homo sapiens,P00533,"COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1 |(-12.15,-2.74,;-10.82,-1.97,;-9.48,-2.74,;-9.48,-4.28,;-8.15,-5.05,;-6.82,-4.28,;-6.82,-2.74,;-8.15,-1.97,;-8.15,-.43,;-6.82,.34,;-6.82,1.88,;-5.48,2.65,;-4.15,1.88,;-2.82,2.65,;-1.48,1.88,;-.15,2.65,;-.15,4.19,;-1.48,4.96,;1.18,4.96,;2.52,4.19,;2.52,2.65,;1.18,1.88,;1.18,.34,;-1.48,.34,;-.15,-.43,;-2.82,-.43,;-2.82,-1.97,;-4.15,.34,;-5.48,-.43,)|",COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,660.0,6.180456064458131,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,
bindingdb_articles,4120,4120,3081,Epidermal growth factor receptor,Homo sapiens,P00533,"COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1 |(-12.15,-4.28,;-10.82,-5.05,;-9.48,-4.28,;-8.15,-5.05,;-6.82,-4.28,;-6.82,-2.74,;-8.15,-1.97,;-8.15,-.43,;-6.82,.34,;-6.82,1.88,;-5.48,2.65,;-4.15,1.88,;-2.82,2.65,;-1.48,1.88,;-.15,2.65,;-.15,4.19,;-1.48,4.96,;1.18,4.96,;2.52,4.19,;2.52,2.65,;1.18,1.88,;1.18,.34,;-1.48,.34,;-.15,-.43,;-2.82,-.43,;-2.82,-1.97,;-4.15,.34,;-5.48,-.43,;-9.48,-2.74,)|",COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,30.0,7.522878745280337,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,
bindingdb_articles,4121,4121,3082,Epidermal growth factor receptor,Homo sapiens,P00533,"COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1 |(-7.06,-7.68,;-8.15,-6.59,;-8.15,-5.05,;-6.82,-4.28,;-6.82,-2.74,;-8.15,-1.97,;-8.15,-.43,;-6.82,.34,;-6.82,1.88,;-5.48,2.65,;-4.15,1.88,;-2.82,2.65,;-1.48,1.88,;-.15,2.65,;-.15,4.19,;-1.48,4.96,;1.18,4.96,;2.52,4.19,;2.52,2.65,;1.18,1.88,;1.18,.34,;-1.48,.34,;-.15,-.43,;-2.82,-.43,;-2.82,-1.97,;-4.15,.34,;-5.48,-.43,;-9.48,-2.74,;-9.48,-4.28,)|",COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,220.0,6.657577319177793,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,
bindingdb_articles,4122,4122,3083,Epidermal growth factor receptor,Homo sapiens,P00533,"Cn1c2nc(Nc3cccc(O)c3)ncc2cc(-c2c(Cl)cccc2Cl)c1=O |(-2.82,-1.97,;-2.82,-.43,;-4.15,.34,;-5.48,-.43,;-6.82,.34,;-8.15,-.43,;-8.15,-1.97,;-6.82,-2.74,;-6.82,-4.28,;-8.15,-5.05,;-9.48,-4.28,;-10.82,-5.05,;-9.48,-2.74,;-6.82,1.88,;-5.48,2.65,;-4.15,1.88,;-2.82,2.65,;-1.48,1.88,;-.15,2.65,;-.15,4.19,;-1.48,4.96,;1.18,4.96,;2.52,4.19,;2.52,2.65,;1.18,1.88,;1.18,.34,;-1.48,.34,;-.15,-.43,)|",Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,150.0,6.823908740944319,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,
bindingdb_articles,4139,4139,3085,Epidermal growth factor receptor,Homo sapiens,P00533,CN1c2c(cnc(n2)Nc3cccc(c3)CO)C=C(C1=O)c4c(cccc4Cl)Cl,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,90.0,7.045757490560675,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,
bindingdb_articles,4140,4140,3086,Epidermal growth factor receptor,Homo sapiens,P00533,"COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C |(-7.06,-7.68,;-8.15,-6.59,;-8.15,-5.05,;-6.82,-4.28,;-6.82,-2.74,;-8.15,-1.97,;-8.15,-.43,;-6.82,.34,;-6.82,1.88,;-5.48,2.65,;-4.15,1.88,;-2.82,2.65,;-1.48,1.88,;-.15,2.65,;-.15,4.19,;-1.48,4.96,;1.18,4.96,;2.52,4.19,;2.52,2.65,;1.18,1.88,;1.18,.34,;-1.48,.34,;-.15,-.43,;-2.82,-.43,;-2.82,-1.97,;-4.15,.34,;-5.48,-.43,;-9.48,-2.74,;-9.48,-4.28,;-10.82,-5.05,)|",COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,250.0,6.6020599913279625,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,
bindingdb_articles,4141,4141,3087,Epidermal growth factor receptor,Homo sapiens,P00533,"COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1 |(-12.15,-4.28,;-10.82,-5.05,;-9.48,-4.28,;-9.48,-2.74,;-8.15,-1.97,;-8.15,-.43,;-6.82,.34,;-6.82,1.88,;-5.48,2.65,;-4.15,1.88,;-2.82,2.65,;-1.48,1.88,;-.15,2.65,;-.15,4.19,;-1.48,4.96,;1.18,4.96,;2.52,4.19,;2.52,2.65,;1.18,1.88,;1.18,.34,;-1.48,.34,;-.15,-.43,;-2.82,-.43,;-2.82,-1.97,;-4.15,.34,;-5.48,-.43,;-6.82,-2.74,;-6.82,-4.28,;-5.48,-5.05,;-4.15,-4.28,;-8.15,-5.05,)|",COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1,330.0,6.481486060122112,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,
bindingdb_articles,4165,4165,3096,Epidermal growth factor receptor,Homo sapiens,P00533,CCN(CC)CCOc1ccc(cc1)Nc2ncc3c(n2)N(C(=O)C(=C3)c4c(cccc4Cl)Cl)C,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,44.0,7.356547323513812,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,CHEMBL49120
bindingdb_articles,4193,4193,3103,Epidermal growth factor receptor,Homo sapiens,P00533,"Cn1c2nc(Nc3cccc(c3)C(O)=O)ncc2cc(-c2c(Cl)cccc2Cl)c1=O |(-2.82,-1.97,;-2.82,-.43,;-4.15,.34,;-5.48,-.43,;-6.82,.34,;-8.15,-.43,;-8.15,-1.97,;-6.82,-2.74,;-6.82,-4.28,;-8.15,-5.05,;-9.48,-4.28,;-9.48,-2.74,;-10.82,-5.05,;-12.15,-4.28,;-10.82,-6.59,;-6.82,1.88,;-5.48,2.65,;-4.15,1.88,;-2.82,2.65,;-1.48,1.88,;-.15,2.65,;-.15,4.19,;-1.48,4.96,;1.18,4.96,;2.52,4.19,;2.52,2.65,;1.18,1.88,;1.18,.34,;-1.48,.34,;-.15,-.43,)|",Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,190.0,6.721246399047171,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,
bindingdb_articles,4194,4194,3104,Epidermal growth factor receptor,Homo sapiens,P00533,"Cn1c2nc(Nc3ccc(CC(O)=O)cc3)ncc2cc(-c2c(Cl)cccc2Cl)c1=O |(-2.82,-1.97,;-2.82,-.43,;-4.15,.34,;-5.48,-.43,;-6.82,.34,;-8.15,-.43,;-8.15,-1.97,;-9.48,-2.74,;-9.48,-4.28,;-8.15,-5.05,;-8.15,-6.59,;-7.38,-7.93,;-5.84,-7.93,;-8.15,-9.26,;-6.82,-4.28,;-6.82,-2.74,;-6.82,1.88,;-5.48,2.65,;-4.15,1.88,;-2.82,2.65,;-1.48,1.88,;-.15,2.65,;-.15,4.19,;-1.48,4.96,;1.18,4.96,;2.52,4.19,;2.52,2.65,;1.18,1.88,;1.18,.34,;-1.48,.34,;-.15,-.43,)|",Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,220.0,6.657577319177793,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,CHEMBL50647
bindingdb_articles,4195,4195,3105,Epidermal growth factor receptor,Homo sapiens,P00533,"Cn1c2nc(Nc3ccc(CCCC(O)=O)cc3)ncc2cc(-c2c(Cl)cccc2Cl)c1=O |(-2.82,-1.97,;-2.82,-.43,;-4.15,.34,;-5.48,-.43,;-6.82,.34,;-8.15,-.43,;-8.15,-1.97,;-9.48,-2.74,;-9.48,-4.28,;-8.15,-5.05,;-8.15,-6.59,;-7.38,-7.93,;-8.15,-9.26,;-7.06,-10.35,;-5.57,-10.75,;-7.83,-11.68,;-6.82,-4.28,;-6.82,-2.74,;-6.82,1.88,;-5.48,2.65,;-4.15,1.88,;-2.82,2.65,;-1.48,1.88,;-.15,2.65,;-.15,4.19,;-1.48,4.96,;1.18,4.96,;2.52,4.19,;2.52,2.65,;1.18,1.88,;1.18,.34,;-1.48,.34,;-.15,-.43,)|",Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,80.0,7.096910013008056,8/13/1998,1/18/2005,1998,Curated from the literature by BindingDB,10.1021/jm9802259,9703473,CHEMBL113070
bindingdb_articles,4841,4841,3255,Epidermal growth factor receptor,Homo sapiens,P00533,c1ccc(cc1)CCNc2c3ccccc3ncn2,c1ccc(CCNc2ncnc3ccccc23)cc1,4100.0,5.3872161432802645,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4842,4842,3256,Epidermal growth factor receptor,Homo sapiens,P00533,C(Nc1ncnc2ccccc12)c1ccccc1,c1ccc(CNc2ncnc3ccccc23)cc1,320.0,6.494850021680094,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4843,4843,3257,Epidermal growth factor receptor,Homo sapiens,P00533,c1ccc2c(c1)c(ncn2)NCc3ccc(cc3)Cl,Clc1ccc(CNc2ncnc3ccccc23)cc1,7000.0,5.154901959985743,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4844,4844,3258,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccc(CNc2ncnc3ccccc23)cc1,COc1ccc(CNc2ncnc3ccccc23)cc1,10000.0,5.0,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4845,4845,3259,Epidermal growth factor receptor,Homo sapiens,P00533,N(c1ccccc1)c1ncnc2ccccc12,c1ccc(Nc2ncnc3ccccc23)cc1,344.0,6.46344155742847,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL289959
bindingdb_articles,4846,4846,3260,Epidermal growth factor receptor,Homo sapiens,P00533,CN(c1ccccc1)c1ncnc2ccccc12,CN(c1ccccc1)c1ncnc2ccccc12,100000.0,4.0,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4847,4847,3261,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cccc(Nc2ncnc3ccccc23)c1,COc1cccc(Nc2ncnc3ccccc23)c1,842.0,6.0746879085003505,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4848,4848,3262,Epidermal growth factor receptor,Homo sapiens,P00533,Cc1cccc(Nc2ncnc3ccccc23)c1,Cc1cccc(Nc2ncnc3ccccc23)c1,910.0,6.040958607678906,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4849,4849,3263,Epidermal growth factor receptor,Homo sapiens,P00533,Clc1cccc(Nc2ncnc3ccccc23)c1,Clc1cccc(Nc2ncnc3ccccc23)c1,23.0,7.638272163982407,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL555321CHEMBL329672
bindingdb_articles,4850,4850,3264,Epidermal growth factor receptor,Homo sapiens,P00533,Brc1cccc(Nc2ncnc3ccccc23)c1,Brc1cccc(Nc2ncnc3ccccc23)c1,27.0,7.568636235841012,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL290096
bindingdb_articles,4851,4851,3265,Epidermal growth factor receptor,Homo sapiens,P00533,Ic1cccc(Nc2ncnc3ccccc23)c1,Ic1cccc(Nc2ncnc3ccccc23)c1,80.0,7.096910013008056,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL92825
bindingdb_articles,4852,4852,3266,Epidermal growth factor receptor,Homo sapiens,P00533,FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1,FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1,577.0,6.238824186844269,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL92824
bindingdb_articles,4854,4854,3268,Epidermal growth factor receptor,Homo sapiens,P00533,Brc1cccc(Oc2ncnc3ccccc23)c1,Brc1cccc(Oc2ncnc3ccccc23)c1,756.0,6.121478204498794,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4855,4855,3269,Epidermal growth factor receptor,Homo sapiens,P00533,Brc1cccc(Nc2ccnc3ccccc23)c1,Brc1cccc(Nc2ccnc3ccccc23)c1,5500.0,5.259637310505756,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4861,4861,3275,Epidermal growth factor receptor,Homo sapiens,P00533,[O-][N+](=O)c1cccc2ncnc(NCc3ccccc3)c12,O=[N+]([O-])c1cccc2ncnc(NCc3ccccc3)c12,8000.0,5.096910013008056,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4863,4863,3277,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cccc2ncnc(NCc3ccccc3)c12,COc1cccc2ncnc(NCc3ccccc3)c12,4900.0,5.309803919971486,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4865,4865,3279,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1ccc2ncnc(NCc3ccccc3)c2c1,Nc1ccc2ncnc(NCc3ccccc3)c2c1,1400.0,5.853871964321762,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL332096
bindingdb_articles,4866,4866,3280,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccc2ncnc(NCc3ccccc3)c2c1,COc1ccc2ncnc(NCc3ccccc3)c2c1,200.0,6.698970004336019,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4867,4867,3281,Epidermal growth factor receptor,Homo sapiens,P00533,[O-][N+](=O)c1ccc2c(NCc3ccccc3)ncnc2c1,O=[N+]([O-])c1ccc2c(NCc3ccccc3)ncnc2c1,5900.0,5.229147988357855,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4869,4869,3283,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccc2c(NCc3ccccc3)ncnc2c1,COc1ccc2c(NCc3ccccc3)ncnc2c1,58.0,7.236572006437063,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4873,4873,3287,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2c(NCc3ccccc3)ncnc2cc1O,COc1cc2c(NCc3ccccc3)ncnc2cc1O,588.0,6.230622673923861,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4874,4874,3288,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncnc(NCc3ccccc3)c2cc1O,COc1cc2ncnc(NCc3ccccc3)c2cc1O,56.0,7.251811972993799,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4875,4875,3289,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,10.0,8.0,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL545541
bindingdb_articles,4876,4876,3290,Epidermal growth factor receptor,Homo sapiens,P00533,[O-][N+](=O)c1cccc2ncnc(Nc3cccc(Br)c3)c12,O=[N+]([O-])c1cccc2ncnc(Nc3cccc(Br)c3)c12,355.0,6.449771646944906,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4877,4877,3291,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12,439.0,6.357535479757878,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4878,4878,3292,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cccc2ncnc(Nc3cccc(Br)c3)c12,COc1cccc2ncnc(Nc3cccc(Br)c3)c12,139.0,6.856985199745905,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4879,4879,3293,Epidermal growth factor receptor,Homo sapiens,P00533,[O-][N+](=O)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,O=[N+]([O-])c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,897.0,6.047207556955907,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL329161
bindingdb_articles,4880,4880,3294,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.79,9.102372908709558,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL52765
bindingdb_articles,4881,4881,3295,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,348.0,6.458420756053419,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL52197
bindingdb_articles,4882,4882,3296,Epidermal growth factor receptor,Homo sapiens,P00533,[O-][N+](=O)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,O=[N+]([O-])c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,1000.0,6.0,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL94275
bindingdb_articles,4883,4883,3297,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.1,10.0,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL420624
bindingdb_articles,4884,4884,3298,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,10.0,8.0,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL93181
bindingdb_articles,4886,4886,3300,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cccc2c(Nc3cccc(Br)c3)ncnc12,Nc1cccc2c(Nc3cccc(Br)c3)ncnc12,105.0,6.978810700930062,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4887,4887,3301,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,974.0,6.011441043121384,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,
bindingdb_articles,4888,4888,3302,Epidermal growth factor receptor,Homo sapiens,P00533,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O,0.17,9.769551078621726,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL93032
bindingdb_articles,4889,4889,3303,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,0.12,9.920818753952375,9/1/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00018a008,7658435,CHEMBL328216
bindingdb_articles,4891,4891,3304,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3ccccc3)c2cn1,Nc1cc2ncnc(Nc3ccccc3)c2cn1,250.0,6.6020599913279625,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4892,4892,3305,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3ccccc3[N+]([O-])=O)c2cn1,Nc1cc2ncnc(Nc3ccccc3[N+](=O)[O-])c2cn1,1250.0,5.903089986991944,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4893,4893,3306,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3cccc(c3)[N+]([O-])=O)c2cn1,Nc1cc2ncnc(Nc3cccc([N+](=O)[O-])c3)c2cn1,40.0,7.3979400086720375,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4894,4894,3307,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3ccc(cc3)[N+]([O-])=O)c2cn1,Nc1cc2ncnc(Nc3ccc([N+](=O)[O-])cc3)c2cn1,65000.0,4.187086643357144,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4895,4895,3308,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3ccccc3Br)c2cn1,Nc1cc2ncnc(Nc3ccccc3Br)c2cn1,240.0,6.619788758288394,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4896,4896,3309,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,10.0,8.0,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,CHEMBL52076
bindingdb_articles,4897,4897,3310,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3ccc(Br)cc3)c2cn1,Nc1cc2ncnc(Nc3ccc(Br)cc3)c2cn1,90.0,7.045757490560675,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4898,4898,3311,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cn1,Nc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cn1,10000.0,5.0,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4899,4899,3312,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3cccc(c3)C(F)(F)F)c2cn1,Nc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cn1,15.0,7.823908740944319,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4900,4900,3313,Epidermal growth factor receptor,Homo sapiens,P00533,Nc1cc2ncnc(Nc3ccc(cc3)C(F)(F)F)c2cn1,Nc1cc2ncnc(Nc3ccc(C(F)(F)F)cc3)c2cn1,4700.0,5.327902142064282,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4901,4901,3314,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccccc1Nc1ncnc2cc(N)ncc12,COc1ccccc1Nc1ncnc2cc(N)ncc12,3710.0,5.430626090384954,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4902,4902,3315,Epidermal growth factor receptor,Homo sapiens,P00533,COc1cccc(Nc2ncnc3cc(N)ncc23)c1,COc1cccc(Nc2ncnc3cc(N)ncc23)c1,130.0,6.886056647693163,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
bindingdb_articles,4903,4903,3316,Epidermal growth factor receptor,Homo sapiens,P00533,COc1ccc(Nc2ncnc3cc(N)ncc23)cc1,COc1ccc(Nc2ncnc3cc(N)ncc23)cc1,670.0,6.173925197299173,9/15/1995,2/21/2005,1995,Curated from the literature by BindingDB,10.1021/jm00019a007,7562908,
